y,x,opp_fga,opp_fg,opp_pts,opp_ssce,opp_prla,dist
52.5,37.5,0.0,0.0,0.0,-0.836,0.0,6.1
52.5,42.5,1.0,0.0,0.0,-0.839,-0.839,6.4
52.5,47.5,1.0,0.0,0.0,-1.082,-1.082,6.73
52.5,52.5,4.0,2.0,6.0,0.628,2.51,7.07
52.5,57.5,8.0,1.0,3.0,-0.452,-3.614,7.43
52.5,62.5,7.0,2.0,6.0,0.008,0.057,7.81
52.5,67.5,0.0,0.0,0.0,-0.883,0.0,8.2
52.5,72.5,0.0,0.0,0.0,-0.809,0.0,8.6
57.5,-72.5,0.0,0.0,0.0,-0.566,0.0,9.3
57.5,-67.5,1.0,0.0,0.0,-0.612,-0.612,8.9
57.5,-62.5,2.0,0.0,0.0,-0.786,-1.572,8.51
57.5,-57.5,7.0,1.0,3.0,-0.187,-1.31,8.14
57.5,-52.5,4.0,3.0,9.0,1.306,5.225,7.78
57.5,-47.5,10.0,5.0,15.0,0.494,4.942,7.43
57.5,-42.5,3.0,2.0,6.0,1.006,3.018,7.11
57.5,-37.5,0.0,0.0,0.0,-0.721,0.0,6.8
57.5,-32.5,0.0,0.0,0.0,-0.785,0.0,6.52
57.5,-27.5,0.0,0.0,0.0,-0.718,0.0,6.26
57.5,-22.5,0.0,0.0,0.0,-0.86,0.0,6.04
57.5,-17.5,0.0,0.0,0.0,-0.78,0.0,5.85
57.5,-12.5,0.0,0.0,0.0,-0.77,0.0,5.7
57.5,-7.5,1.0,1.0,2.0,1.222,1.222,5.59
57.5,-2.5,2.0,0.0,0.0,-0.787,-1.573,5.52
57.5,2.5,1.0,1.0,2.0,1.092,1.092,5.5
57.5,7.5,0.0,0.0,0.0,-0.915,0.0,5.52
57.5,12.5,0.0,0.0,0.0,-0.77,0.0,5.59
57.5,17.5,0.0,0.0,0.0,-0.841,0.0,5.7
57.5,22.5,0.0,0.0,0.0,-0.72,0.0,5.85
57.5,27.5,0.0,0.0,0.0,-0.766,0.0,6.04
57.5,32.5,0.0,0.0,0.0,-0.791,0.0,6.26
57.5,37.5,0.0,0.0,0.0,-0.84,0.0,6.52
57.5,42.5,0.0,0.0,0.0,-0.786,0.0,6.8
57.5,47.5,4.0,2.0,6.0,0.606,2.424,7.11
57.5,52.5,5.0,4.0,12.0,1.199,5.997,7.43
57.5,57.5,1.0,0.0,0.0,-0.831,-0.831,7.78
57.5,62.5,1.0,1.0,3.0,2.0,2.0,8.14
57.5,67.5,1.0,0.0,0.0,-0.82,-0.82,8.51
57.5,72.5,0.0,0.0,0.0,-0.814,0.0,8.9
62.5,-72.5,0.0,0.0,0.0,-0.621,0.0,9.6
62.5,-67.5,0.0,0.0,0.0,-0.702,0.0,9.22
62.5,-62.5,0.0,0.0,0.0,-0.694,0.0,8.85
62.5,-57.5,0.0,0.0,0.0,-0.762,0.0,8.49
62.5,-52.5,4.0,1.0,3.0,0.058,0.234,8.14
62.5,-47.5,1.0,0.0,0.0,-1.082,-1.082,7.81
62.5,-42.5,2.0,1.0,3.0,0.636,1.271,7.5
62.5,-37.5,2.0,1.0,3.0,0.524,1.048,7.21
62.5,-32.5,1.0,0.0,0.0,-0.994,-0.994,6.95
62.5,-27.5,1.0,0.0,0.0,-0.897,-0.897,6.71
62.5,-22.5,0.0,0.0,0.0,-1.08,0.0,6.5
62.5,-17.5,0.0,0.0,0.0,-0.762,0.0,6.32
62.5,-12.5,0.0,0.0,0.0,-0.717,0.0,6.18
62.5,-7.5,0.0,0.0,0.0,-0.745,0.0,6.08
62.5,-2.5,0.0,0.0,0.0,-0.739,0.0,6.02
62.5,2.5,0.0,0.0,0.0,-0.869,0.0,6.0
62.5,7.5,1.0,1.0,2.0,0.945,0.945,6.02
62.5,12.5,1.0,0.0,0.0,-0.822,-0.822,6.08
62.5,17.5,0.0,0.0,0.0,-0.674,0.0,6.18
62.5,22.5,0.0,0.0,0.0,-0.737,0.0,6.32
62.5,27.5,0.0,0.0,0.0,-0.811,0.0,6.5
62.5,32.5,1.0,1.0,3.0,1.855,1.855,6.71
62.5,37.5,1.0,0.0,0.0,-1.026,-1.026,6.95
62.5,42.5,1.0,0.0,0.0,-0.771,-0.771,7.21
62.5,47.5,3.0,0.0,0.0,-0.825,-2.475,7.5
62.5,52.5,2.0,0.0,0.0,-0.701,-1.403,7.81
62.5,57.5,2.0,0.0,0.0,-0.906,-1.811,8.14
62.5,62.5,1.0,1.0,3.0,2.23,2.23,8.49
62.5,67.5,0.0,0.0,0.0,-0.611,0.0,8.85
62.5,72.5,0.0,0.0,0.0,-0.807,0.0,9.22
67.5,-72.5,0.0,0.0,0.0,-0.399,0.0,9.92
67.5,-67.5,0.0,0.0,0.0,-0.582,0.0,9.55
67.5,-62.5,0.0,0.0,0.0,-0.766,0.0,9.19
67.5,-57.5,3.0,0.0,0.0,-0.954,-2.863,8.85
67.5,-52.5,1.0,0.0,0.0,-0.759,-0.759,8.51
67.5,-47.5,1.0,1.0,3.0,2.056,2.056,8.2
67.5,-42.5,2.0,2.0,6.0,2.143,4.287,7.91
67.5,-37.5,4.0,1.0,3.0,-0.106,-0.424,7.63
67.5,-32.5,2.0,1.0,3.0,0.831,1.662,7.38
67.5,-27.5,1.0,1.0,3.0,2.083,2.083,7.16
67.5,-22.5,0.0,0.0,0.0,-1.204,0.0,6.96
67.5,-17.5,0.0,0.0,0.0,-0.628,0.0,6.8
67.5,-12.5,0.0,0.0,0.0,-0.773,0.0,6.67
67.5,-7.5,0.0,0.0,0.0,-0.833,0.0,6.58
67.5,-2.5,1.0,0.0,0.0,-0.732,-0.732,6.52
67.5,2.5,0.0,0.0,0.0,-0.892,0.0,6.5
67.5,7.5,0.0,0.0,0.0,-0.88,0.0,6.52
67.5,12.5,0.0,0.0,0.0,-1.078,0.0,6.58
67.5,17.5,0.0,0.0,0.0,-0.878,0.0,6.67
67.5,22.5,1.0,0.0,0.0,-0.854,-0.854,6.8
67.5,27.5,0.0,0.0,0.0,-0.862,0.0,6.96
67.5,32.5,1.0,0.0,0.0,-0.79,-0.79,7.16
67.5,37.5,3.0,1.0,3.0,0.16,0.481,7.38
67.5,42.5,1.0,0.0,0.0,-0.591,-0.591,7.63
67.5,47.5,1.0,0.0,0.0,-0.755,-0.755,7.91
67.5,52.5,0.0,0.0,0.0,-0.923,0.0,8.2
67.5,57.5,2.0,2.0,6.0,2.02,4.04,8.51
67.5,62.5,1.0,0.0,0.0,-0.784,-0.784,8.85
67.5,67.5,1.0,0.0,0.0,-0.72,-0.72,9.19
67.5,72.5,0.0,0.0,0.0,-1.035,0.0,9.55
72.5,-72.5,0.0,0.0,0.0,-0.5,0.0,10.26
72.5,-67.5,0.0,0.0,0.0,-0.493,0.0,9.9
72.5,-62.5,0.0,0.0,0.0,-0.753,0.0,9.55
72.5,-57.5,0.0,0.0,0.0,-0.771,0.0,9.22
72.5,-52.5,0.0,0.0,0.0,-0.663,0.0,8.9
72.5,-47.5,0.0,0.0,0.0,-0.77,0.0,8.6
72.5,-42.5,0.0,0.0,0.0,-0.847,0.0,8.32
72.5,-37.5,0.0,0.0,0.0,-0.707,0.0,8.06
72.5,-32.5,0.0,0.0,0.0,-1.038,0.0,7.83
72.5,-27.5,2.0,0.0,0.0,-0.867,-1.734,7.62
72.5,-22.5,2.0,1.0,3.0,0.585,1.171,7.43
72.5,-17.5,0.0,0.0,0.0,-0.643,0.0,7.28
72.5,-12.5,1.0,1.0,3.0,2.198,2.198,7.16
72.5,-7.5,0.0,0.0,0.0,-1.032,0.0,7.07
72.5,-2.5,1.0,0.0,0.0,-0.78,-0.78,7.02
72.5,2.5,1.0,0.0,0.0,-0.75,-0.75,7.0
72.5,7.5,1.0,0.0,0.0,-0.759,-0.759,7.02
72.5,12.5,2.0,0.0,0.0,-0.993,-1.987,7.07
72.5,17.5,2.0,0.0,0.0,-0.608,-1.216,7.16
72.5,22.5,1.0,0.0,0.0,-0.817,-0.817,7.28
72.5,27.5,4.0,2.0,6.0,0.736,2.944,7.43
72.5,32.5,0.0,0.0,0.0,-0.81,0.0,7.62
72.5,37.5,2.0,0.0,0.0,-0.622,-1.245,7.83
72.5,42.5,1.0,0.0,0.0,-0.805,-0.805,8.06
72.5,47.5,0.0,0.0,0.0,-0.635,0.0,8.32
72.5,52.5,2.0,1.0,3.0,0.796,1.592,8.6
72.5,57.5,0.0,0.0,0.0,-0.574,0.0,8.9
72.5,62.5,2.0,0.0,0.0,-0.562,-1.124,9.22
72.5,67.5,0.0,0.0,0.0,-0.797,0.0,9.55
72.5,72.5,0.0,0.0,0.0,-0.563,0.0,9.9
77.5,-72.5,0.0,0.0,0.0,-0.6,0.0,10.61
77.5,-67.5,0.0,0.0,0.0,-0.381,0.0,10.26
77.5,-62.5,0.0,0.0,0.0,-0.699,0.0,9.92
77.5,-57.5,0.0,0.0,0.0,-1.078,0.0,9.6
77.5,-52.5,0.0,0.0,0.0,-0.678,0.0,9.3
77.5,-47.5,0.0,0.0,0.0,-0.711,0.0,9.01
77.5,-42.5,0.0,0.0,0.0,-0.667,0.0,8.75
77.5,-37.5,0.0,0.0,0.0,-0.898,0.0,8.5
77.5,-32.5,0.0,0.0,0.0,-0.584,0.0,8.28
77.5,-27.5,0.0,0.0,0.0,-0.745,0.0,8.08
77.5,-22.5,0.0,0.0,0.0,-0.811,0.0,7.91
77.5,-17.5,0.0,0.0,0.0,-0.715,0.0,7.76
77.5,-12.5,3.0,0.0,0.0,-0.711,-2.132,7.65
77.5,-7.5,2.0,0.0,0.0,-0.686,-1.371,7.57
77.5,-2.5,4.0,2.0,6.0,0.497,1.989,7.52
77.5,2.5,4.0,0.0,0.0,-0.916,-3.664,7.5
77.5,7.5,2.0,0.0,0.0,-0.853,-1.706,7.52
77.5,12.5,3.0,1.0,3.0,-0.072,-0.217,7.57
77.5,17.5,0.0,0.0,0.0,-0.908,0.0,7.65
77.5,22.5,2.0,0.0,0.0,-0.577,-1.153,7.76
77.5,27.5,1.0,1.0,3.0,2.083,2.083,7.91
77.5,32.5,0.0,0.0,0.0,-0.693,0.0,8.08
77.5,37.5,0.0,0.0,0.0,-0.777,0.0,8.28
77.5,42.5,0.0,0.0,0.0,-0.711,0.0,8.5
77.5,47.5,0.0,0.0,0.0,-0.783,0.0,8.75
77.5,52.5,0.0,0.0,0.0,-0.556,0.0,9.01
77.5,57.5,0.0,0.0,0.0,-0.444,0.0,9.3
77.5,62.5,0.0,0.0,0.0,-0.438,0.0,9.6
77.5,67.5,0.0,0.0,0.0,-0.6,0.0,9.92
77.5,72.5,0.0,0.0,0.0,-0.514,0.0,10.26
82.5,-72.5,0.0,0.0,0.0,-0.6,0.0,10.97
82.5,-67.5,0.0,0.0,0.0,-0.453,0.0,10.63
82.5,-62.5,0.0,0.0,0.0,-0.592,0.0,10.31
82.5,-57.5,0.0,0.0,0.0,-0.645,0.0,10.0
82.5,-52.5,1.0,0.0,0.0,-0.35,-0.35,9.71
82.5,-47.5,0.0,0.0,0.0,-0.652,0.0,9.43
82.5,-42.5,0.0,0.0,0.0,-0.48,0.0,9.18
82.5,-37.5,0.0,0.0,0.0,-0.667,0.0,8.94
82.5,-32.5,0.0,0.0,0.0,-0.636,0.0,8.73
82.5,-27.5,1.0,0.0,0.0,-0.498,-0.498,8.54
82.5,-22.5,0.0,0.0,0.0,-0.597,0.0,8.38
82.5,-17.5,0.0,0.0,0.0,-0.74,0.0,8.25
82.5,-12.5,1.0,0.0,0.0,-0.774,-0.774,8.14
82.5,-7.5,1.0,0.0,0.0,-0.598,-0.598,8.06
82.5,-2.5,1.0,0.0,0.0,-0.601,-0.601,8.02
82.5,2.5,2.0,2.0,6.0,2.257,4.515,8.0
82.5,7.5,2.0,0.0,0.0,-0.549,-1.099,8.02
82.5,12.5,0.0,0.0,0.0,-1.006,0.0,8.06
82.5,17.5,0.0,0.0,0.0,-0.694,0.0,8.14
82.5,22.5,0.0,0.0,0.0,-0.571,0.0,8.25
82.5,27.5,0.0,0.0,0.0,-0.542,0.0,8.38
82.5,32.5,0.0,0.0,0.0,-0.676,0.0,8.54
82.5,37.5,0.0,0.0,0.0,-0.668,0.0,8.73
82.5,42.5,0.0,0.0,0.0,-0.613,0.0,8.94
82.5,47.5,0.0,0.0,0.0,-1.002,0.0,9.18
82.5,52.5,0.0,0.0,0.0,-0.581,0.0,9.43
82.5,57.5,0.0,0.0,0.0,-0.338,0.0,9.71
82.5,62.5,0.0,0.0,0.0,-0.6,0.0,10.0
82.5,67.5,0.0,0.0,0.0,-0.517,0.0,10.31
82.5,72.5,1.0,0.0,0.0,-0.149,-0.149,10.63
87.5,-72.5,0.0,0.0,0.0,-0.216,0.0,11.34
87.5,-67.5,0.0,0.0,0.0,-0.387,0.0,11.01
87.5,-62.5,0.0,0.0,0.0,-0.273,0.0,10.7
87.5,-57.5,0.0,0.0,0.0,-0.42,0.0,10.4
87.5,-52.5,0.0,0.0,0.0,-0.48,0.0,10.12
87.5,-47.5,0.0,0.0,0.0,-0.294,0.0,9.86
87.5,-42.5,0.0,0.0,0.0,-0.552,0.0,9.62
87.5,-37.5,0.0,0.0,0.0,-0.374,0.0,9.39
87.5,-32.5,0.0,0.0,0.0,-0.448,0.0,9.19
87.5,-27.5,0.0,0.0,0.0,-0.516,0.0,9.01
87.5,-22.5,0.0,0.0,0.0,-0.592,0.0,8.86
87.5,-17.5,0.0,0.0,0.0,-0.723,0.0,8.73
87.5,-12.5,0.0,0.0,0.0,-0.735,0.0,8.63
87.5,-7.5,0.0,0.0,0.0,-0.671,0.0,8.56
87.5,-2.5,1.0,1.0,3.0,1.887,1.887,8.51
87.5,2.5,0.0,0.0,0.0,-0.723,0.0,8.5
87.5,7.5,0.0,0.0,0.0,-0.59,0.0,8.51
87.5,12.5,1.0,0.0,0.0,-0.683,-0.683,8.56
87.5,17.5,0.0,0.0,0.0,-0.599,0.0,8.63
87.5,22.5,0.0,0.0,0.0,-0.593,0.0,8.73
87.5,27.5,0.0,0.0,0.0,-0.663,0.0,8.86
87.5,32.5,0.0,0.0,0.0,-0.404,0.0,9.01
87.5,37.5,0.0,0.0,0.0,-0.39,0.0,9.19
87.5,42.5,0.0,0.0,0.0,-0.514,0.0,9.39
87.5,47.5,0.0,0.0,0.0,-0.475,0.0,9.62
87.5,52.5,0.0,0.0,0.0,-0.456,0.0,9.86
87.5,57.5,0.0,0.0,0.0,-0.234,0.0,10.12
87.5,62.5,0.0,0.0,0.0,-0.267,0.0,10.4
87.5,67.5,0.0,0.0,0.0,-0.237,0.0,10.7
87.5,72.5,0.0,0.0,0.0,-0.182,0.0,11.01
92.5,-72.5,0.0,0.0,0.0,-0.667,0.0,11.72
92.5,-67.5,0.0,0.0,0.0,-0.462,0.0,11.4
92.5,-62.5,0.0,0.0,0.0,-0.414,0.0,11.1
92.5,-57.5,0.0,0.0,0.0,-0.281,0.0,10.82
92.5,-52.5,1.0,0.0,0.0,-0.193,-0.193,10.55
92.5,-47.5,0.0,0.0,0.0,-0.396,0.0,10.3
92.5,-42.5,0.0,0.0,0.0,-0.391,0.0,10.06
92.5,-37.5,0.0,0.0,0.0,-0.39,0.0,9.85
92.5,-32.5,0.0,0.0,0.0,-0.375,0.0,9.66
92.5,-27.5,0.0,0.0,0.0,-0.421,0.0,9.49
92.5,-22.5,0.0,0.0,0.0,-0.488,0.0,9.34
92.5,-17.5,0.0,0.0,0.0,-0.57,0.0,9.22
92.5,-12.5,0.0,0.0,0.0,-0.43,0.0,9.12
92.5,-7.5,0.0,0.0,0.0,-0.509,0.0,9.06
92.5,-2.5,0.0,0.0,0.0,-0.674,0.0,9.01
92.5,2.5,0.0,0.0,0.0,-0.689,0.0,9.0
92.5,7.5,0.0,0.0,0.0,-0.674,0.0,9.01
92.5,12.5,0.0,0.0,0.0,-0.707,0.0,9.06
92.5,17.5,0.0,0.0,0.0,-0.654,0.0,9.12
92.5,22.5,0.0,0.0,0.0,-0.607,0.0,9.22
92.5,27.5,0.0,0.0,0.0,-0.36,0.0,9.34
92.5,32.5,0.0,0.0,0.0,-0.45,0.0,9.49
92.5,37.5,0.0,0.0,0.0,-0.417,0.0,9.66
92.5,42.5,0.0,0.0,0.0,-0.492,0.0,9.85
92.5,47.5,0.0,0.0,0.0,-0.383,0.0,10.06
92.5,52.5,0.0,0.0,0.0,-0.236,0.0,10.3
92.5,57.5,0.0,0.0,0.0,-0.3,0.0,10.55
92.5,62.5,0.0,0.0,0.0,-0.169,0.0,10.82
92.5,67.5,0.0,0.0,0.0,-0.231,0.0,11.1
92.5,72.5,0.0,0.0,0.0,-0.273,0.0,11.4
97.5,-72.5,0.0,0.0,0.0,-0.462,0.0,12.1
97.5,-67.5,0.0,0.0,0.0,-0.3,0.0,11.8
97.5,-62.5,0.0,0.0,0.0,-0.261,0.0,11.51
97.5,-57.5,0.0,0.0,0.0,-0.24,0.0,11.24
97.5,-52.5,0.0,0.0,0.0,-0.054,0.0,10.98
97.5,-47.5,0.0,0.0,0.0,-0.018,0.0,10.74
97.5,-42.5,0.0,0.0,0.0,-0.214,0.0,10.51
97.5,-37.5,0.0,0.0,0.0,-0.2,0.0,10.31
97.5,-32.5,0.0,0.0,0.0,-0.278,0.0,10.12
97.5,-27.5,0.0,0.0,0.0,-0.339,0.0,9.96
97.5,-22.5,0.0,0.0,0.0,-0.309,0.0,9.82
97.5,-17.5,0.0,0.0,0.0,-0.402,0.0,9.71
97.5,-12.5,0.0,0.0,0.0,-0.429,0.0,9.62
97.5,-7.5,0.0,0.0,0.0,-0.189,0.0,9.55
97.5,-2.5,0.0,0.0,0.0,-0.237,0.0,9.51
97.5,2.5,1.0,0.0,0.0,-0.229,-0.229,9.5
97.5,7.5,0.0,0.0,0.0,-0.433,0.0,9.51
97.5,12.5,0.0,0.0,0.0,-0.441,0.0,9.55
97.5,17.5,0.0,0.0,0.0,-0.375,0.0,9.62
97.5,22.5,0.0,0.0,0.0,-0.353,0.0,9.71
97.5,27.5,0.0,0.0,0.0,-0.436,0.0,9.82
97.5,32.5,0.0,0.0,0.0,-0.353,0.0,9.96
97.5,37.5,0.0,0.0,0.0,-0.225,0.0,10.12
97.5,42.5,0.0,0.0,0.0,-0.102,0.0,10.31
97.5,47.5,0.0,0.0,0.0,-0.24,0.0,10.51
97.5,52.5,0.0,0.0,0.0,-0.137,0.0,10.74
97.5,57.5,0.0,0.0,0.0,-0.36,0.0,10.98
97.5,62.5,0.0,0.0,0.0,-0.375,0.0,11.24
97.5,67.5,0.0,0.0,0.0,-0.286,0.0,11.51
97.5,72.5,1.0,0.0,0.0,-0.1,-0.1,11.8
102.5,-72.5,0.0,0.0,0.0,-0.273,0.0,12.5
102.5,-67.5,0.0,0.0,0.0,-0.429,0.0,12.21
102.5,-62.5,0.0,0.0,0.0,-0.122,0.0,11.93
102.5,-57.5,0.0,0.0,0.0,-0.3,0.0,11.66
102.5,-52.5,0.0,0.0,0.0,-2.29,0.0,11.41
102.5,-47.5,0.0,0.0,0.0,-0.25,0.0,11.18
102.5,-42.5,0.0,0.0,0.0,-0.24,0.0,10.97
102.5,-37.5,0.0,0.0,0.0,-0.115,0.0,10.77
102.5,-32.5,0.0,0.0,0.0,0.0,0.0,10.59
102.5,-27.5,0.0,0.0,0.0,-0.182,0.0,10.44
102.5,-22.5,0.0,0.0,0.0,-0.154,0.0,10.31
102.5,-17.5,0.0,0.0,0.0,-0.357,0.0,10.2
102.5,-12.5,0.0,0.0,0.0,-0.533,0.0,10.11
102.5,-7.5,0.0,0.0,0.0,-0.471,0.0,10.05
102.5,-2.5,0.0,0.0,0.0,-0.471,0.0,10.01
102.5,2.5,0.0,0.0,0.0,-0.453,0.0,10.0
102.5,7.5,0.0,0.0,0.0,-0.48,0.0,10.01
102.5,12.5,0.0,0.0,0.0,-0.545,0.0,10.05
102.5,17.5,0.0,0.0,0.0,-0.225,0.0,10.11
102.5,22.5,0.0,0.0,0.0,-0.154,0.0,10.2
102.5,27.5,0.0,0.0,0.0,-0.188,0.0,10.31
102.5,32.5,0.0,0.0,0.0,0.0,0.0,10.44
102.5,37.5,0.0,0.0,0.0,-0.125,0.0,10.59
102.5,42.5,0.0,0.0,0.0,-0.25,0.0,10.77
102.5,47.5,0.0,0.0,0.0,-0.25,0.0,10.97
102.5,52.5,0.0,0.0,0.0,-0.261,0.0,11.18
102.5,57.5,0.0,0.0,0.0,-0.316,0.0,11.41
102.5,62.5,0.0,0.0,0.0,-0.375,0.0,11.66
102.5,67.5,0.0,0.0,0.0,-0.4,0.0,11.93
102.5,72.5,0.0,0.0,0.0,-0.25,0.0,12.21
107.5,-72.5,0.0,0.0,0.0,-0.333,0.0,12.9
107.5,-67.5,0.0,0.0,0.0,-0.462,0.0,12.62
107.5,-62.5,0.0,0.0,0.0,-0.643,0.0,12.35
107.5,-57.5,0.0,0.0,0.0,-0.562,0.0,12.09
107.5,-52.5,0.0,0.0,0.0,-0.5,0.0,11.85
107.5,-47.5,0.0,0.0,0.0,-0.45,0.0,11.63
107.5,-42.5,0.0,0.0,0.0,-0.099,0.0,11.42
107.5,-37.5,0.0,0.0,0.0,-0.286,0.0,11.24
107.5,-32.5,0.0,0.0,0.0,-0.3,0.0,11.07
107.5,-27.5,0.0,0.0,0.0,-0.3,0.0,10.92
107.5,-22.5,0.0,0.0,0.0,-0.13,0.0,10.79
107.5,-17.5,0.0,0.0,0.0,-0.03,0.0,10.69
107.5,-12.5,0.0,0.0,0.0,-0.068,0.0,10.61
107.5,-7.5,0.0,0.0,0.0,-0.222,0.0,10.55
107.5,-2.5,0.0,0.0,0.0,-0.115,0.0,10.51
107.5,2.5,0.0,0.0,0.0,-0.115,0.0,10.5
107.5,7.5,0.0,0.0,0.0,-0.25,0.0,10.51
107.5,12.5,0.0,0.0,0.0,-0.273,0.0,10.55
107.5,17.5,0.0,0.0,0.0,-0.273,0.0,10.61
107.5,22.5,0.0,0.0,0.0,-0.15,0.0,10.69
107.5,27.5,0.0,0.0,0.0,-0.3,0.0,10.79
107.5,32.5,0.0,0.0,0.0,-0.286,0.0,10.92
107.5,37.5,0.0,0.0,0.0,-0.261,0.0,11.07
107.5,42.5,0.0,0.0,0.0,-0.261,0.0,11.24
107.5,47.5,0.0,0.0,0.0,-0.316,0.0,11.42
107.5,52.5,0.0,0.0,0.0,-0.353,0.0,11.63
107.5,57.5,0.0,0.0,0.0,-0.353,0.0,11.85
107.5,62.5,0.0,0.0,0.0,-0.231,0.0,12.09
107.5,67.5,0.0,0.0,0.0,0.0,0.0,12.35
107.5,72.5,0.0,0.0,0.0,-0.333,0.0,12.62
112.5,-72.5,0.0,0.0,0.0,-0.667,0.0,13.31
112.5,-67.5,0.0,0.0,0.0,-0.545,0.0,13.04
112.5,-62.5,0.0,0.0,0.0,-0.5,0.0,12.78
112.5,-57.5,0.0,0.0,0.0,-0.6,0.0,12.53
112.5,-52.5,0.0,0.0,0.0,-0.643,0.0,12.3
112.5,-47.5,0.0,0.0,0.0,-0.6,0.0,12.08
112.5,-42.5,0.0,0.0,0.0,-0.4,0.0,11.88
112.5,-37.5,0.0,0.0,0.0,-0.353,0.0,11.7
112.5,-32.5,0.0,0.0,0.0,-0.333,0.0,11.54
112.5,-27.5,0.0,0.0,0.0,-0.353,0.0,11.4
112.5,-22.5,0.0,0.0,0.0,-0.333,0.0,11.28
112.5,-17.5,0.0,0.0,0.0,-0.286,0.0,11.18
112.5,-12.5,0.0,0.0,0.0,-0.095,0.0,11.1
112.5,-7.5,0.0,0.0,0.0,-0.286,0.0,11.05
112.5,-2.5,0.0,0.0,0.0,-0.273,0.0,11.01
112.5,2.5,0.0,0.0,0.0,-0.273,0.0,11.0
112.5,7.5,0.0,0.0,0.0,-0.286,0.0,11.01
112.5,12.5,0.0,0.0,0.0,-0.3,0.0,11.05
112.5,17.5,0.0,0.0,0.0,-0.286,0.0,11.1
112.5,22.5,0.0,0.0,0.0,-0.353,0.0,11.18
112.5,27.5,0.0,0.0,0.0,-0.333,0.0,11.28
112.5,32.5,0.0,0.0,0.0,-0.353,0.0,11.4
112.5,37.5,0.0,0.0,0.0,-0.353,0.0,11.54
112.5,42.5,0.0,0.0,0.0,-0.4,0.0,11.7
112.5,47.5,0.0,0.0,0.0,-0.4,0.0,11.88
112.5,52.5,0.0,0.0,0.0,-0.076,0.0,12.08
112.5,57.5,0.0,0.0,0.0,-0.084,0.0,12.3
112.5,62.5,0.0,0.0,0.0,-0.3,0.0,12.53
112.5,67.5,0.0,0.0,0.0,-0.3,0.0,12.78
112.5,72.5,0.0,0.0,0.0,-0.3,0.0,13.04
117.5,-72.5,0.0,0.0,0.0,-1.0,0.0,13.73
117.5,-67.5,0.0,0.0,0.0,-0.667,0.0,13.46
117.5,-62.5,0.0,0.0,0.0,-0.545,0.0,13.21
117.5,-57.5,0.0,0.0,0.0,-0.5,0.0,12.97
117.5,-52.5,0.0,0.0,0.0,-0.228,0.0,12.75
117.5,-47.5,0.0,0.0,0.0,-0.204,0.0,12.54
117.5,-42.5,0.0,0.0,0.0,-0.5,0.0,12.35
117.5,-37.5,0.0,0.0,0.0,-0.545,0.0,12.18
117.5,-32.5,0.0,0.0,0.0,-0.462,0.0,12.02
117.5,-27.5,0.0,0.0,0.0,-0.4,0.0,11.88
117.5,-22.5,0.0,0.0,0.0,-0.4,0.0,11.77
117.5,-17.5,0.0,0.0,0.0,-0.353,0.0,11.67
117.5,-12.5,0.0,0.0,0.0,-0.136,0.0,11.6
117.5,-7.5,0.0,0.0,0.0,-0.353,0.0,11.54
117.5,-2.5,0.0,0.0,0.0,-0.353,0.0,11.51
117.5,2.5,0.0,0.0,0.0,-2.199,0.0,11.5
117.5,7.5,0.0,0.0,0.0,-0.4,0.0,11.51
117.5,12.5,0.0,0.0,0.0,-0.429,0.0,11.54
117.5,17.5,0.0,0.0,0.0,-0.4,0.0,11.6
117.5,22.5,0.0,0.0,0.0,-0.462,0.0,11.67
117.5,27.5,0.0,0.0,0.0,-0.462,0.0,11.77
117.5,32.5,0.0,0.0,0.0,-0.185,0.0,11.88
117.5,37.5,0.0,0.0,0.0,-0.5,0.0,12.02
117.5,42.5,0.0,0.0,0.0,-0.3,0.0,12.18
117.5,47.5,0.0,0.0,0.0,0.0,0.0,12.35
117.5,52.5,0.0,0.0,0.0,-0.333,0.0,12.54
117.5,57.5,0.0,0.0,0.0,-0.3,0.0,12.75
117.5,62.5,0.0,0.0,0.0,-0.333,0.0,12.97
117.5,67.5,0.0,0.0,0.0,-0.375,0.0,13.21
117.5,72.5,0.0,0.0,0.0,-0.429,0.0,13.46
122.5,-72.5,0.0,0.0,0.0,-1.2,0.0,14.15
122.5,-67.5,0.0,0.0,0.0,-1.0,0.0,13.89
122.5,-62.5,0.0,0.0,0.0,-2.198,0.0,13.65
122.5,-57.5,0.0,0.0,0.0,-0.75,0.0,13.42
122.5,-52.5,0.0,0.0,0.0,-0.667,0.0,13.2
122.5,-47.5,0.0,0.0,0.0,-0.667,0.0,13.0
122.5,-42.5,0.0,0.0,0.0,-0.333,0.0,12.82
122.5,-37.5,0.0,0.0,0.0,0.0,0.0,12.65
122.5,-32.5,0.0,0.0,0.0,0.0,0.0,12.5
122.5,-27.5,0.0,0.0,0.0,-0.214,0.0,12.37
122.5,-22.5,0.0,0.0,0.0,-0.25,0.0,12.26
122.5,-17.5,0.0,0.0,0.0,-0.429,0.0,12.17
122.5,-12.5,0.0,0.0,0.0,-0.429,0.0,12.09
122.5,-7.5,0.0,0.0,0.0,-0.429,0.0,12.04
122.5,-2.5,0.0,0.0,0.0,-0.429,0.0,12.01
122.5,2.5,0.0,0.0,0.0,-0.462,0.0,12.0
122.5,7.5,0.0,0.0,0.0,-0.545,0.0,12.01
122.5,12.5,0.0,0.0,0.0,-0.545,0.0,12.04
